Ticker,Long_Term_Status,Entry_Timing_Status,Classification_Reason,Close,Score,Trend_Score,Relative_Strength_Score,Breakout_Score,Accumulation_Score,Volatility_Score,Weekly_Stage_Score,Weekly_Stage,Weekly_Close,Weekly_SMA_30,Weekly_SMA_30_Slope_Pct_10W,EMA_20,EMA_50,EMA_150,EMA_200,EMA_200_Slope_Pct_50D,Return_63D_Pct,Return_126D_Pct,Return_252D_Pct,Benchmark_Return_126D_Pct,RS_126D_Excess_Pct,RS_Ratio,RS_SMA_50,RS_SMA_200,RS_Slope_Pct_50D,Return_5D_Pct,Return_10D_Pct,High_20D,High_55D,High_100D,High_252D,Distance_From_20D_High_Pct,Distance_From_52W_High_Pct,Lower_High_Day,Lower_Low_Day,Close_Below_EMA20,ATR_14,ATR_Pct,Volume,Volume_Avg_50,Accumulation_Days_50,Distribution_Days_50,Net_Accumulation_50,Latest_Distribution_Day,Daily_Change_Pct,Last_3H_Return_Pct,Bearish_1H_Candles_Last3,Last_1H_Bearish
BGMS,Avoid,Wait - Daily Pullback Risk,below EMA200 | weekly Stage 4 | not outperforming SPY | excess volatility,0.6000000238418579,0,0,0,0,5,-5,-10,Stage 4,0.6000000238418579,1.110666670401891,-36.03378786701567,0.8179988881632033,0.9278333064490077,4.72108465399383,14.330927668507615,-37.730498991060855,-39.99999761581421,-58.904109029793176,-89.18918913113743,5.96400473156411,-64.86811376135728,0.0008230566014342035,0.0013063087281344676,0.0025633415009286144,-44.60670569729454,-21.052627451201833,-34.06593334615816,2.799999952316284,2.799999952316284,2.799999952316284,19.8700008392334,-78.57142735500723,96.98037242828318,True,True,True,0.1400000069822584,23.333333569859693,38800,2849978.0,2.0,3.0,-1.0,False,0.0,-0.9735489996999913,0,False
CAN,Avoid,Wait - Daily Pullback Risk,below EMA200 | weekly Stage 4 | not outperforming SPY,0.30000001192092896,0,0,0,0,0,3,-10,Stage 4,0.30000001192092896,0.5542666643857956,-32.31019778947858,0.35108545630938975,0.4092532909731089,0.5715643418800855,0.6399191997696714,-17.90915329645193,-29.07801268536181,-62.16897624022011,-50.980389292356506,5.96400473156411,-68.13298097178422,0.00041152830071710175,0.0005958227542424104,0.0010793034176315788,-47.6281611699225,-8.814584984991946,-9.365555376181389,0.42800000309944153,0.5889999866485596,0.6330000162124634,2.2200000286102295,-29.906539778405804,86.48648612366298,True,True,True,0.029428575720105852,9.809524850239788,5021500,10438200.0,5.0,7.0,-2.0,False,1.0101081051682836,2.6999717768078524,1,False
CETX,Avoid,Wait - Daily Pullback Risk,below EMA200 | weekly Stage 4 | not outperforming SPY,3.0199999809265137,0,0,0,0,-3,0,-10,Stage 4,3.0199999809265137,13.573999985059102,-48.38063625649569,4.918043444351848,7.2183266926581995,1195.2048395525758,7549.1034762531635,-39.32331973882482,-45.2898552289557,-87.77327980710913,-98.00660067265576,5.96400473156411,-93.73728453867324,0.004142718036437735,0.010867462901098846,0.039697324824560815,-76.80276741969372,-21.558440110799616,-26.341462166517815,9.779999732971191,13.800000190734863,17.399999618530273,220.5,-69.12065374863738,98.63038549617845,True,True,True,0.44699995858328684,14.801323225377988,82500,76142.2,2.0,2.0,0.0,True,-6.790124319835577,0.0032939409368104577,1,False
CHR,Avoid,Wait - Daily Pullback Risk,below EMA200 | weekly Stage 4 | not outperforming SPY | distribution cluster,1.940000057220459,0,0,0,0,10,0,-10,Stage 4,1.940000057220459,3.1733333587646486,-70.4476313139214,2.0148459041743103,2.240611023382642,21.579102818975446,41.475658523233385,-38.208227166807475,-23.01587016253903,-57.73420495146026,-99.11415522501349,5.96400473156411,-63.69820968302437,0.0026612163173828167,0.0026140895985479144,0.020991848275901767,20.173665354148905,-5.825237324869392,-9.345796162597452,2.950000047683716,2.950000047683716,4.860000133514404,313.5,-34.23728725890326,99.38118020503335,True,True,True,0.27357142312186106,14.101619332621121,306800,203738.0,15.0,9.0,6.0,False,10.857146126883377,2.65957193846289,2,False
CLPS,Avoid,Wait - Daily Pullback Risk,below EMA200 | weekly Stage 4 | not outperforming SPY,0.8519999980926514,0,0,0,0,-8,3,-10,Stage 4,0.8519999980926514,0.957099997997284,-1.9599143612709313,0.9468026165461029,0.9440088098876868,0.9595811842348623,0.9680236548659619,-2.5277298402864523,-10.691823742192042,-0.9302344278363073,-8.38709768387248,5.96400473156411,-6.894239159400417,0.0011687403249785746,0.0012617190279912592,0.001397960389236713,-17.368878986004475,-14.199393449191245,-16.470586860331128,1.0499999523162842,1.0499999523162842,1.2400000095367432,1.8799999952316284,-18.857139353849295,54.68085105033846,True,True,True,0.07771427716527667,9.121394053902987,47400,29814.0,5.0,7.0,-2.0,True,-9.361702100676938,-3.2386387111850157,1,True
CMCM,Avoid,Wait - Daily Pullback Risk,below EMA200 | weekly Stage 4 | not outperforming SPY | distribution cluster,3.009999990463257,0,0,0,0,-5,0,-10,Stage 4,3.009999990463257,5.724833337465922,-14.409947250845933,3.7804241138517405,4.49701007852999,5.458525937644572,5.571837715478003,-10.679494183801086,-50.574714038649326,-53.76344263231682,-30.96330508510723,5.96400473156411,-59.72744736388093,0.004129000440041052,0.0063546015616449325,0.0092822027732741,-49.297321494902,-14.000000272478374,-18.867925619573413,4.864999771118164,6.46999979019165,8.300000190734863,9.4399995803833,-38.12949368810673,68.11440546334178,True,False,True,0.3207142523356846,10.654958583116965,33900,23786.0,1.0,10.0,-9.0,False,-0.9868411765204144,-2.1138229662604813,0,False
CSIQ,Avoid,Wait - Daily Pullback Risk,below EMA200 | weekly Stage 4 | not outperforming SPY | distribution cluster,15.390000343322754,0,0,0,0,2,3,-10,Stage 4,15.390000343322754,18.46033306121826,-5.38176404749402,16.430811243429183,16.72852700050263,17.16365305827292,17.01278510832995,-0.9294364671558752,12.99559818381757,-35.68742103194176,42.23660607573407,5.96400473156411,-41.65142576350587,0.021111401458852364,0.02268565533692008,0.026835940008725703,8.333680474460813,-5.40872827093869,-2.3477149757968885,21.459999084472656,21.459999084472656,22.469999313354492,34.59000015258789,-28.28517707413063,55.50737127657591,True,True,True,1.122143132346017,7.291378215159561,8360200,3159186.0,14.0,8.0,6.0,True,-2.7180743349960124,-0.292493179229647,1,False
CXAI,Avoid,Wait - Daily Pullback Risk,below EMA200 | weekly Stage 4 | not outperforming SPY | excess volatility,0.18799999356269836,0,0,0,0,6,-5,-10,Stage 4,0.18799999356269836,0.24060000081857044,-39.64882986975904,0.20550993791841288,0.20076158644694705,0.31221164569689774,0.40491286303531,-25.77493236673677,-13.761468767848928,-46.28571521019451,-78.94736929929634,5.96400473156411,-52.24971994175862,0.0002578910493712748,0.0002520633051099441,0.0005443675746220984,-2.427967891757643,-26.27451094972406,-17.903933711306596,0.33500000834465027,0.33500000834465027,0.33500000834465027,1.149999976158142,-43.88060033440874,83.6521741338849,True,True,True,0.03149999997445515,16.755319709066818,8123700,27531344.0,8.0,6.0,2.0,False,6.818178739429492,-0.6756716462414603,2,False
DH,Avoid,Wait - Daily Pullback Risk,below EMA200 | weekly Stage 4 | not outperforming SPY | distribution cluster,0.6600000262260437,0,0,0,0,-5,3,-10,Stage 4,0.6600000262260437,1.4883000016212464,-32.44416854684966,0.7937112540631287,0.9170516430583254,1.5399097446914152,1.8378744987816698,-25.18231798272784,-39.44954073255528,-73.80952257057616,-82.81249893285953,5.96400473156411,-79.77352730214028,0.0009053622615776239,0.0012240392418246863,0.00293639792010038,-41.3241445927728,-13.15789019632202,-22.261478914136735,1.0099999904632568,1.1349999904632568,2.3499999046325684,4.699999809265137,-34.65346213287375,85.95744568063637,True,True,True,0.062428568090711324,9.458873577276213,4199200,379940.0,9.0,12.0,-3.0,False,5.0955420662613715,-0.36215195883601004,1,False
DQ,Avoid,Wait - Daily Pullback Risk,below EMA200 | weekly Stage 4 | not outperforming SPY | distribution cluster,12.84000015258789,0,0,0,0,-5,3,-10,Stage 4,12.84000015258789,22.70133333206177,-15.086529249907377,14.92680670699247,17.19481534176017,21.03298173366074,21.637129117424845,-11.36501418662661,-39.60489174809756,-58.97763429532363,-10.460250934720527,5.96400473156411,-64.94163902688774,0.017613410780112013,0.024228705728195465,0.03607848494636896,-43.16122415453536,-9.449930350839153,-16.785483482583675,17.549999237060547,23.760000228881836,26.15999984741211,36.59000015258789,-26.837602787620042,64.90844465962715,True,True,True,0.9257140840802874,7.20961116105369,599300,998346.0,10.0,14.0,-4.0,False,-2.134144324798215,0.6674522217392065,1,False
