Ticker,Action_Rank,Action_Status,Long_Term_Status,Entry_Timing_Status,Classification_Reason,Market_State,Live_Price,Regular_Market_Price,PreMarket_Price,PostMarket_Price,Extended_Hours_Change_Pct,Close,Score,Trend_Score,Relative_Strength_Score,Breakout_Score,Accumulation_Score,Volatility_Score,Weekly_Stage_Score,Weekly_Stage,Weekly_Close,Weekly_SMA_30,Weekly_SMA_30_Slope_Pct_10W,EMA_20,EMA_50,EMA_150,EMA_200,EMA_200_Slope_Pct_50D,Return_63D_Pct,Return_126D_Pct,Return_252D_Pct,Benchmark_Return_126D_Pct,RS_126D_Excess_Pct,RS_Ratio,RS_SMA_50,RS_SMA_200,RS_Slope_Pct_50D,Return_5D_Pct,Return_10D_Pct,High_20D,High_55D,High_100D,High_252D,Distance_From_20D_High_Pct,Distance_From_52W_High_Pct,Lower_High_Day,Lower_Low_Day,Close_Below_EMA20,ATR_14,ATR_Pct,Volume,Volume_Avg_50,Accumulation_Days_50,Distribution_Days_50,Net_Accumulation_50,Latest_Distribution_Day,Daily_Change_Pct,Last_3H_Return_Pct,Bearish_1H_Candles_Last3,Last_1H_Bearish
BWET,5,Avoid,Avoid,Clean,distribution cluster,REGULAR,159.7701,159.7701,,,,159.7700958251953,49,22,12,0,0,0,15,Stage 2,128.0,97.69293295542398,112.46292748254038,179.992875623877,167.89195050583118,113.64689576144647,97.1577104638918,111.94632003016696,34.192927180740654,684.7639947577187,1387.6173112670497,7.337983832995065,677.4260109247236,0.2156025323363862,0.23732074888775137,0.10555491309578993,20.75324754396579,-26.62682166466346,-20.07498714185545,223.02999877929688,223.02999877929688,223.02999877929688,223.02999877929688,-28.363853876312607,28.36385387631261,False,False,True,21.666859218052455,13.561273219588099,168949,124524.98,8.0,9.0,-1.0,False,24.820387363433838,0.03762388629522384,1,False
