Ticker,Signals,Momentum_Candidates,Watchlist_Candidates,Avg_Score,D1_D2_Confirm_Rate_Pct,Avg_Fwd_21D_Return_Pct,Avg_Fwd_63D_Return_Pct,Avg_Fwd_126D_Return_Pct,Avg_Fwd_252D_Return_Pct
ALGM,11,6,5,85.36363636363636,9.090909090909092,2.830360319294637,-4.6577739664774205,-13.893530993196457,-1.6517849155112962
APH,43,32,11,90.93023255813954,9.30232558139535,1.8311085404606717,7.125452606790704,14.338112650054137,32.94570779674379
DDOG,21,11,10,84.9047619047619,28.57142857142857,-2.872219895725615,-5.972103341342682,1.2172764573497805,6.674823384765889
FCEL,9,4,5,79.77777777777777,44.44444444444444,19.92331689695108,97.00571555887213,127.7513826565545,74.1558144783753
