Ticker,Final_Decision,Final_Decision_Rank,Final_Decision_Reason,Action_Status,Score,Action_Rank,Long_Term_Status,Entry_Timing_Status,Classification_Reason,Market_State,Live_Price,Regular_Market_Price,PreMarket_Price,PostMarket_Price,Extended_Hours_Change_Pct,Close,Trend_Score,Relative_Strength_Score,Breakout_Score,Accumulation_Score,Volatility_Score,Weekly_Trend_Score,Weekly_Trend,Weekly_Close,Weekly_SMA_30,Weekly_SMA_30_Slope_Pct_10W,EMA_20,EMA_50,EMA_150,EMA_200,EMA_200_Slope_Pct_50D,Return_63D_Pct,Return_126D_Pct,Return_252D_Pct,Benchmark_Return_126D_Pct,RS_126D_Excess_Pct,RS_Ratio,RS_SMA_50,RS_SMA_200,RS_Slope_Pct_50D,Return_5D_Pct,Return_10D_Pct,High_20D,High_55D,High_100D,High_252D,Distance_From_20D_High_Pct,Distance_From_52W_High_Pct,Lower_High_Day,Lower_Low_Day,Close_Below_EMA20,ATR_14,ATR_Pct,Volume,Volume_Avg_20,Volume_Avg_50,Relative_Volume_20,Close_Location_Pct,Extension_Risk,Accumulation_Days_50,Distribution_Days_50,Net_Accumulation_50,Latest_Distribution_Day,Daily_Change_Pct,Last_3H_Return_Pct,Bearish_1H_Candles_Last3,Last_1H_Bearish
ZD,MOMENTUM_PRESENT_WAIT_CONFIRMATION,2,relative volume below 1.0x | close location below 50.0%,Actionable Momentum Candidate,100,1,Momentum Candidate,Clean,,REGULAR,52.24,52.24,,,,52.2400016784668,30,25,14,11,10,15,Uptrend,50.41999816894531,40.02733300526937,9.56686725823348,48.29173154346333,45.92880089176727,41.887119218337055,41.14326662880348,8.012212433588317,23.762148333435462,46.82405562124239,64.27673877924167,9.263331500824634,37.56072412041775,0.06959301935578295,0.061885786549997324,0.05624136681626725,3.7236505427316935,7.600417094526946,17.870040699859246,53.43000030517578,53.43000030517578,53.43000030517578,53.43000030517578,-2.227210593135087,2.227210593135087,True,False,False,1.763928004673549,3.3765848927999476,21329,720621.45,630426.58,0.029598064281877817,45.528752814494574,False,6.0,4.0,2.0,False,0.5195313669842827,-0.01913554360422065,0,False
UMAC,MOMENTUM_PRESENT_WAIT_CONFIRMATION,2,below confirmed entry threshold,Watchlist Candidate,80,2,Watchlist Candidate,Clean,,REGULAR,25.54,25.54,,,,25.549999237060547,30,25,0,10,0,15,Uptrend,19.100000381469727,15.948333485921223,20.942872044861982,22.561356737023054,20.78068246777371,16.884183681704847,15.705301607222154,24.872566190508106,107.05023436893808,114.52560507473252,220.57716323285072,9.263331500824634,105.26227357390789,0.03403716566452415,0.02705166300593098,0.021668833689020204,55.9198982511657,35.83200405359761,4.498971123912754,32.93000030517578,34.36000061035156,34.36000061035156,34.36000061035156,-22.411178256063614,25.64028293595794,False,False,False,2.6096785409109935,10.2140063359596,1261537,5412451.85,6407962.74,0.23308050306258155,99.06062665284558,True,13.0,6.0,7.0,False,10.034453025870693,10.235265954173812,0,False
BLZE,REJECT,3,weekly flat,Avoid,45,5,Avoid,Clean,weekly flat,REGULAR,16.2096,16.2096,,,,16.2096004486084,30,25,14,15,3,0,Flat,14.5600004196167,5.440333358446757,-0.4817067130043817,11.633893614849896,8.936971835263945,6.770305454037342,6.550574477409813,24.872540349534923,354.05044122464335,241.2547462864926,202.417911284271,9.263331500824634,231.99141478566798,0.02159408502152675,0.01105858674769571,0.009102820050233542,265.4799112662063,20.786887902051543,96.00483133457661,16.59000015258789,16.59000015258789,16.59000015258789,16.59000015258789,-2.2929457533498177,2.2929457533498168,True,False,False,1.3149998528616769,8.112475424862001,618590,4867214.5,3613043.8,0.12709322755346,87.95844476916092,True,12.0,4.0,8.0,False,-0.9193163577756902,0.3690430254390087,1,False
MARA,REJECT,3,weekly mixed,Avoid,45,5,Avoid,Clean,weekly mixed,REGULAR,13.905,13.905,,,,13.914999961853027,22,12,0,15,3,5,Mixed,14.539999961853027,10.769333346684773,-8.208085747896043,13.901452188194547,13.096893871107245,12.32630775993051,12.593863256790799,4.116590021629363,73.0721396501842,49.14255172175523,-11.369425917818909,9.263331500824634,39.8792202209306,0.018537267047602786,0.017939359566461588,0.018033954627943966,16.221904111280704,0.25216028186985096,-0.035920362166042,16.43000030517578,16.43000030517578,16.43000030517578,23.450000762939453,-15.30736638227863,40.66098290348719,False,False,False,1.2635642460414342,9.08059108519874,8089374,40705288.7,42305213.48,0.19873029422832714,73.08817702906951,False,11.0,5.0,6.0,False,4.076290807471139,4.86611925160354,0,False
RCAT,REJECT,3,weekly mixed,Avoid,45,5,Avoid,Clean,weekly mixed,REGULAR,11.495,11.495,,,,11.5,17,12,0,15,3,5,Mixed,9.279999732971191,11.705999946594238,3.194146349214355,10.870989899735559,11.372336933228713,11.46194428594975,11.125882285203767,0.167011956498464,-5.349791266980308,47.6251611850389,66.18496926605391,9.263331500824634,38.361829684214264,0.015320055453240803,0.01514185724134977,0.016639857291291988,-14.188184827271144,29.06846461215318,2.6785731771771015,15.225000381469727,15.789999961853027,18.780000686645508,18.780000686645508,-24.46634015197403,38.76464547641007,False,False,False,0.9706429072788784,8.440373106772855,3752314,12481385.7,14019510.28,0.30063280553857097,71.02801572581257,True,8.0,3.0,5.0,False,9.004737365781645,7.429905472514786,1,False
KTOS,REJECT,3,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster,Avoid,0,5,Avoid,Clean,below EMA200 | weekly downtrend | not outperforming SPY | distribution cluster,REGULAR,58.47,58.47,,,,58.470001220703125,0,0,0,-5,7,-10,Downtrend,47.209999084472656,77.31366628011068,-10.298218274397119,53.63329997851546,58.90196258282228,68.86273793449563,68.75958914010145,-10.153914083313275,-13.633672294838583,-23.045540092928395,35.75575025539075,9.263331500824634,-32.308871593753025,0.07789249226541124,0.07765819304709788,0.11531282779958002,-19.996287609217024,26.230573415216462,4.113250319742412,63.59000015258789,77.22000122070312,106.66999816894531,134.0,-8.051578738164855,56.365670730818564,False,False,False,3.3957146235874722,5.807618526926102,1697002,5485760.1,5018018.04,0.3093467393880385,94.19811768177651,True,7.0,10.0,-3.0,False,10.237556959743866,8.33796779822702,0,False
