Ticker,Action_Rank,Action_Status,Long_Term_Status,Entry_Timing_Status,Classification_Reason,Market_State,Live_Price,Regular_Market_Price,PreMarket_Price,PostMarket_Price,Extended_Hours_Change_Pct,Close,Score,Trend_Score,Relative_Strength_Score,Breakout_Score,Accumulation_Score,Volatility_Score,Weekly_Stage_Score,Weekly_Stage,Weekly_Close,Weekly_SMA_30,Weekly_SMA_30_Slope_Pct_10W,EMA_20,EMA_50,EMA_150,EMA_200,EMA_200_Slope_Pct_50D,Return_63D_Pct,Return_126D_Pct,Return_252D_Pct,Benchmark_Return_126D_Pct,RS_126D_Excess_Pct,RS_Ratio,RS_SMA_50,RS_SMA_200,RS_Slope_Pct_50D,Return_5D_Pct,Return_10D_Pct,High_20D,High_55D,High_100D,High_252D,Distance_From_20D_High_Pct,Distance_From_52W_High_Pct,Lower_High_Day,Lower_Low_Day,Close_Below_EMA20,ATR_14,ATR_Pct,Volume,Volume_Avg_50,Accumulation_Days_50,Distribution_Days_50,Net_Accumulation_50,Latest_Distribution_Day,Daily_Change_Pct,Last_3H_Return_Pct,Bearish_1H_Candles_Last3,Last_1H_Bearish
QBTS,5,Avoid,Avoid,Clean,weekly Transition | not outperforming SPY | distribution cluster,REGULAR,23.965,23.965,,,,23.969999313354492,48,30,0,0,10,3,5,Transition,22.760000228881836,22.216666603088377,-8.33448023020038,24.070708202953767,23.201947601716732,21.988803092426693,21.32935670073571,7.174452833162026,84.66872233205561,-5.2194604760271375,70.97003231608983,8.147787996133339,-13.367248472160476,0.03210747975503037,0.031618968785042736,0.03494859667019002,5.121279770186615,-4.234923468685992,-8.720490843746099,31.299999237060547,31.549999237060547,31.549999237060547,46.75,-23.418530678515225,48.72727419603317,False,False,True,2.1299998419625417,8.886107229781384,11839013,35041478.26,12.0,8.0,4.0,False,0.5874921951181555,-3.033980666798919,1,False
